cluster_id,int_year,int_n_heat_waves,int_days_in_heat_wave,f_year_hw_tmax_vl,f_year_hw_tmin_vl,dt_first_hw_start_date,dt_last_hw_end_date
split_muni-080193_cluster-8,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-8,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-8,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-8,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-8,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-8,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-080193_cluster-9,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-080193_cluster-9,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-080193_cluster-9,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-080193_cluster-9,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-080193_cluster-9,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-080193_cluster-9,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-081017_cluster-1,2017,1,4,1.85518626442968,1.6203973239664,2017-08-02,2017-08-05
split_muni-081017_cluster-1,2018,1,8,2.50456640785832,1.87910139631718,2018-07-30,2018-08-06
split_muni-081017_cluster-1,2021,1,4,2.83794525002607,1.07788350825295,2021-08-12,2021-08-15
split_muni-081017_cluster-1,2022,2,23,2.38294985876462,1.5930507348273,2022-07-15,2022-08-14
split_muni-081017_cluster-1,2023,2,10,3.15415618481048,2.64477998259111,2023-08-15,2023-08-25
split_muni-081017_cluster-1,2024,1,13,1.07779119999878,1.24397604979573,2024-08-01,2024-08-13
split_muni-081017_cluster-2,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-081017_cluster-2,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-081017_cluster-2,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-081017_cluster-2,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-081017_cluster-2,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-081017_cluster-2,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-081017_cluster-3,2017,1,4,1.85606079101558,1.64098144531249,2017-08-02,2017-08-05
split_muni-081017_cluster-3,2018,1,8,2.50681381225581,1.90952850341796,2018-07-30,2018-08-06
split_muni-081017_cluster-3,2021,1,4,2.85829620361324,1.11597991943358,2021-08-12,2021-08-15
split_muni-081017_cluster-3,2022,2,23,2.38044331868485,1.61645751953124,2022-07-15,2022-08-14
split_muni-081017_cluster-3,2023,2,10,3.1493281773158,2.68176164899553,2023-08-15,2023-08-25
split_muni-081017_cluster-3,2024,1,13,1.0638538067157,1.27082435021033,2024-08-01,2024-08-13
split_muni-081017_cluster-4,2006,2,6,1.63908661228,0.829731875883567,2006-07-23,2006-07-31
split_muni-081017_cluster-4,2012,1,3,1.2155426977665,0.678506014170144,2012-08-22,2012-08-24
split_muni-081017_cluster-4,2015,1,5,0.627506651072656,1.51526017781805,2015-07-20,2015-07-24
split_muni-081017_cluster-4,2017,1,4,1.72064989557327,1.60901573246517,2017-08-02,2017-08-05
split_muni-081017_cluster-4,2018,1,7,2.60293193495668,1.98079308955464,2018-07-31,2018-08-06
split_muni-081017_cluster-4,2019,1,3,0.308111540140866,0.995502617513239,2019-08-08,2019-08-10
split_muni-081017_cluster-4,2021,1,4,2.40276748619375,0.796179272627782,2021-08-12,2021-08-15
split_muni-081017_cluster-4,2022,2,23,2.30060420223992,1.53809803814388,2022-07-15,2022-08-14
split_muni-081017_cluster-4,2023,1,13,1.95584308516524,1.69853068433781,2023-08-14,2023-08-26
split_muni-081017_cluster-4,2024,1,13,1.1718941114061,1.13589953917993,2024-08-01,2024-08-13
split_muni-081213_cluster-1,2006,1,5,1.99703083959766,0.825315953427821,2006-07-23,2006-07-27
split_muni-081213_cluster-1,2012,1,4,2.01373446146958,1.08926768735046,2012-08-20,2012-08-23
split_muni-081213_cluster-1,2017,1,4,2.11207546963054,1.89055874176823,2017-08-02,2017-08-05
split_muni-081213_cluster-1,2018,1,7,1.71623400877342,1.88219423236748,2018-07-31,2018-08-06
split_muni-081213_cluster-1,2021,1,4,1.54609197680814,1.1011793672758,2021-08-12,2021-08-15
split_muni-081213_cluster-1,2022,3,22,1.88349675724813,1.74761956432103,2022-07-15,2022-08-14
split_muni-081213_cluster-1,2023,1,6,3.22360625488961,3.23544387448627,2023-08-20,2023-08-25
split_muni-081213_cluster-1,2024,1,9,0.848971607436321,1.31273261421754,2024-08-05,2024-08-13
split_muni-081878_cluster-1,2017,1,4,2.40425786715215,1.72694826377145,2017-08-02,2017-08-05
split_muni-081878_cluster-1,2018,1,8,1.97301657925017,1.65403115460143,2018-07-30,2018-08-06
split_muni-081878_cluster-1,2020,1,3,0.297548830784706,0.381873789665084,2020-08-09,2020-08-11
split_muni-081878_cluster-1,2021,1,4,3.44362810867804,1.13560329883585,2021-08-12,2021-08-15
split_muni-081878_cluster-1,2022,2,23,2.15970667653865,1.29630608252797,2022-07-15,2022-08-14
split_muni-081878_cluster-1,2023,1,7,3.49214529344081,2.78138303324817,2023-08-19,2023-08-25
split_muni-081878_cluster-1,2024,1,8,1.14391629076794,1.22416238030331,2024-08-06,2024-08-13
split_muni-081878_cluster-2,2015,1,4,0.538316275830724,0.823197490700807,2015-07-15,2015-07-18
split_muni-081878_cluster-2,2017,1,4,2.41772418672004,1.84925678364283,2017-08-02,2017-08-05
split_muni-081878_cluster-2,2018,1,7,1.79577953738015,1.76915486893631,2018-07-31,2018-08-06
split_muni-081878_cluster-2,2020,1,3,0.242077234043563,0.462078695673805,2020-08-09,2020-08-11
split_muni-081878_cluster-2,2021,1,4,3.4974728293917,1.28126205402512,2021-08-12,2021-08-15
split_muni-081878_cluster-2,2022,3,18,3.54186809981966,1.96667747667432,2022-07-15,2022-08-14
split_muni-081878_cluster-2,2023,1,7,3.41692183906,2.74947274422957,2023-08-19,2023-08-25
split_muni-081878_cluster-2,2024,1,7,1.16533361179792,1.24180163836779,2024-08-06,2024-08-12
split_muni-081878_cluster-3,2017,1,4,2.36677489762353,1.71607239247997,2017-08-02,2017-08-05
split_muni-081878_cluster-3,2018,1,8,1.98629018109975,1.66003035991809,2018-07-30,2018-08-06
split_muni-081878_cluster-3,2020,1,3,0.268289223657253,0.375846627497272,2020-08-09,2020-08-11
split_muni-081878_cluster-3,2022,2,23,2.15466589282173,1.30704129398105,2022-07-15,2022-08-14
split_muni-081878_cluster-3,2023,1,7,3.46508076916108,2.78804876650136,2023-08-19,2023-08-25
split_muni-081878_cluster-3,2024,1,8,1.12407130521908,1.2218657473537,2024-08-06,2024-08-13
split_muni-082457_cluster-1,2017,1,4,2.31155975341795,1.46452941894529,2017-08-02,2017-08-05
split_muni-082457_cluster-1,2018,1,8,2.30370529174803,1.56899490356443,2018-07-30,2018-08-06
split_muni-082457_cluster-1,2022,3,22,2.39200561523436,1.44787902832029,2022-07-15,2022-08-14
split_muni-082457_cluster-1,2023,1,6,3.66598836263019,2.74870402018227,2023-08-20,2023-08-25
split_muni-082457_cluster-1,2024,1,8,1.02889068603514,0.959581756591774,2024-08-06,2024-08-13
split_muni-082457_cluster-2,2017,1,4,2.31155975341795,1.46452941894529,2017-08-02,2017-08-05
split_muni-082457_cluster-2,2018,1,8,2.30370529174803,1.56899490356443,2018-07-30,2018-08-06
split_muni-082457_cluster-2,2022,3,22,2.39200561523436,1.44787902832029,2022-07-15,2022-08-14
split_muni-082457_cluster-2,2023,1,6,3.66598836263019,2.74870402018227,2023-08-20,2023-08-25
split_muni-082457_cluster-2,2024,1,8,1.02889068603514,0.959581756591774,2024-08-06,2024-08-13
split_muni-082798_cluster-1,2015,1,4,0.590646548277206,0.919391989995987,2015-07-15,2015-07-18
split_muni-082798_cluster-1,2017,1,4,2.2169191795155,1.78687787981575,2017-08-02,2017-08-05
split_muni-082798_cluster-1,2018,1,7,1.9329691143198,1.94315275620266,2018-07-31,2018-08-06
split_muni-082798_cluster-1,2019,1,3,2.221460381859,0.644561482341127,2019-06-29,2019-07-01
split_muni-082798_cluster-1,2020,1,3,0.378654935396166,0.464732366643166,2020-08-09,2020-08-11
split_muni-082798_cluster-1,2021,1,4,3.71855659140866,1.39043809348222,2021-08-12,2021-08-15
split_muni-082798_cluster-1,2022,3,21,3.75408362869092,1.50741672274966,2022-07-15,2022-08-14
split_muni-082798_cluster-1,2023,1,7,3.55487779970873,2.82742845139763,2023-08-19,2023-08-25
split_muni-082798_cluster-1,2024,1,7,1.20597360870293,1.25395151609375,2024-08-06,2024-08-12
split_muni-082798_cluster-2,2017,1,4,2.17446689224231,1.62186183576262,2017-08-02,2017-08-05
split_muni-082798_cluster-2,2018,1,8,2.03992519185952,1.70436602090989,2018-07-30,2018-08-06
split_muni-082798_cluster-2,2020,1,3,0.366569786118797,0.288678921918764,2020-08-09,2020-08-11
split_muni-082798_cluster-2,2021,1,4,3.65296073969037,1.16833335797179,2021-08-12,2021-08-15
split_muni-082798_cluster-2,2022,2,23,2.25282646488648,1.24836673396391,2022-07-15,2022-08-14
split_muni-082798_cluster-2,2023,1,7,3.58775617148326,2.81375907555978,2023-08-19,2023-08-25
split_muni-082798_cluster-2,2024,1,8,1.14061953681779,1.19654203353557,2024-08-06,2024-08-13
split_muni-082798_cluster-3,2006,1,3,0.973592280691984,0.5813107472646,2006-07-11,2006-07-13
split_muni-082798_cluster-3,2015,1,4,0.555437484917562,0.893696657585835,2015-07-15,2015-07-18
split_muni-082798_cluster-3,2017,1,4,2.28075253717576,1.82260826010146,2017-08-02,2017-08-05
split_muni-082798_cluster-3,2018,1,7,1.78874061842548,1.87474155001903,2018-07-31,2018-08-06
split_muni-082798_cluster-3,2019,1,3,2.21617976364515,0.584359392645562,2019-06-29,2019-07-01
split_muni-082798_cluster-3,2020,1,3,0.312559743741133,0.48061514442378,2020-08-09,2020-08-11
split_muni-082798_cluster-3,2021,1,4,3.6283986444717,1.37618934655517,2021-08-12,2021-08-15
split_muni-082798_cluster-3,2022,3,18,3.60030128357289,1.90388097529987,2022-07-15,2022-08-14
split_muni-082798_cluster-3,2023,1,7,3.47688835015066,2.77870583611184,2023-08-19,2023-08-25
split_muni-082798_cluster-3,2024,1,7,1.15386840984328,1.24410838278453,2024-08-06,2024-08-12
split_muni-170792_cluster-1,2006,1,4,1.56851810713715,0.996932789989145,2006-07-23,2006-07-26
split_muni-170792_cluster-1,2012,1,5,2.92963634964763,1.48213854679932,2012-08-20,2012-08-24
split_muni-170792_cluster-1,2015,1,4,5.39816474115408,1.02659498415073,2015-07-04,2015-07-07
split_muni-170792_cluster-1,2018,1,6,2.03546087827277,1.91017170177446,2018-08-01,2018-08-06
split_muni-170792_cluster-1,2022,2,6,1.85517211464653,1.8729589142863,2022-07-15,2022-08-03
split_muni-170792_cluster-1,2023,1,6,3.29846041837195,2.66169235108483,2023-08-20,2023-08-25
split_muni-170792_cluster-1,2024,1,3,1.2744773467294,2.65388144001836,2024-08-08,2024-08-10
split_muni-251207_cluster-1,2012,1,3,1.63754662009861,0.92144258921644,2012-08-19,2012-08-21
split_muni-251207_cluster-1,2015,1,4,2.28337470283792,0.964626671253214,2015-07-05,2015-07-08
split_muni-251207_cluster-1,2017,1,4,1.51403021270897,2.99219338737737,2017-08-02,2017-08-05
split_muni-251207_cluster-1,2018,1,7,1.43314587548541,2.68602183347494,2018-07-31,2018-08-06
split_muni-251207_cluster-1,2019,1,3,3.33429726877404,0.335960833504885,2019-06-29,2019-07-01
split_muni-251207_cluster-1,2020,2,6,2.62585130323803,1.1456011942463,2020-07-30,2020-08-10
split_muni-251207_cluster-1,2021,1,4,4.33393049017508,2.05377205780648,2021-08-12,2021-08-15
split_muni-251207_cluster-1,2022,4,16,3.43236341163272,2.28369918238656,2022-06-15,2022-08-13
split_muni-251207_cluster-1,2023,2,12,2.9842103801466,2.78223030308197,2023-07-17,2023-08-25
split_muni-251207_cluster-1,2024,1,8,1.36594187425062,1.40992413554472,2024-08-05,2024-08-12
split_muni-251207_cluster-2,2012,1,4,1.39136678006564,1.01929674123778,2012-08-19,2012-08-22
split_muni-251207_cluster-2,2015,2,6,3.21778575927849,1.52184627927966,2015-07-05,2015-07-17
split_muni-251207_cluster-2,2017,1,4,1.24263847520045,2.95905283009014,2017-08-02,2017-08-05
split_muni-251207_cluster-2,2018,1,7,1.33159795054758,2.60949785998393,2018-07-31,2018-08-06
split_muni-251207_cluster-2,2019,1,3,3.34381093128908,0.314127717477561,2019-06-29,2019-07-01
split_muni-251207_cluster-2,2020,2,6,2.63695618873262,1.27375079063931,2020-07-30,2020-08-10
split_muni-251207_cluster-2,2021,1,4,4.17055604464473,2.1657474844685,2021-08-12,2021-08-15
split_muni-251207_cluster-2,2022,4,13,3.49727367736016,2.66067644521488,2022-06-15,2022-08-13
split_muni-251207_cluster-2,2023,2,11,2.8913674329423,3.02869040343006,2023-07-17,2023-08-25
split_muni-251207_cluster-2,2024,1,8,1.35901471693699,1.45913389319421,2024-08-05,2024-08-12
split_muni-431233_cluster-1,2017,1,5,1.72082301340936,1.62013750723195,2017-08-01,2017-08-05
split_muni-431233_cluster-1,2018,1,5,2.61193608469948,2.78973689586904,2018-08-02,2018-08-06
split_muni-431233_cluster-1,2020,1,3,1.54244582267336,0.370232648676942,2020-07-31,2020-08-02
split_muni-431233_cluster-1,2022,2,11,3.06003361922866,1.77645037221906,2022-08-01,2022-08-14
split_muni-431233_cluster-1,2023,1,6,3.33008893629402,2.52270267487716,2023-08-20,2023-08-25
